Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
06-03-2022,Colocasia,28,34,40,1kg
06-03-2022,Coriander Leaves,7,8,10,1kg
06-03-2022,Corn,30,36,43,1kg
06-03-2022,Cucumber,15,18,21,1kg
06-03-2022,Curry Leaves,39,47,55,1kg
06-03-2022,Dill Leaves,17,21,24,1kg
06-03-2022,Drumsticks,120,145,171,1kg
06-03-2022,Brinjal,30,36,43,1kg
06-03-2022,Brinjal (Big),45,54,64,1kg
06-03-2022,Elephant Yam,32,39,45,1kg
06-03-2022,Fenugreek Leaves,10,12,14,1kg
06-03-2022,French Beans,29,35,41,1kg
06-03-2022,Garlic,63,76,90,1kg
06-03-2022,Ginger,30,36,43,1kg
06-03-2022,Onion Green,38,46,54,1kg
06-03-2022,Green Peas,48,58,68,1kg
06-03-2022,Ivy Gourd,33,40,47,1kg
06-03-2022,Lemon (Lime),38,46,54,1kg
06-03-2022,Mango Raw,71,86,101,1kg
06-03-2022,Mint Leaves,10,12,14,1kg
06-03-2022,Mushroom,70,85,100,1kg
06-03-2022,Mustard Leaves,20,24,28,1kg
06-03-2022,Ladies Finger,29,35,41,1kg
06-03-2022,Pumpkin,25,30,35,1kg
06-03-2022,Radish,20,24,28,1kg
06-03-2022,Ridge Gourd,22,26,31,1kg
06-03-2022,Shallot (Pearl Onion),36,43,51,1kg
06-03-2022,Snake Gourd,21,25,30,1kg
06-03-2022,Sorrel Leaves,10,12,14,1kg
06-03-2022,Spinach,12,14,17,1kg
06-03-2022,Sweet Potato,45,54,64,1kg
05-03-2022,Onion Big,34,41,48,1kg
05-03-2022,Onion Small,40,48,57,1kg
05-03-2022,Tomato,22,26,31,1kg
05-03-2022,Green Chilli,38,46,54,1kg
05-03-2022,Beetroot,30,36,43,1kg
05-03-2022,Potato,22,26,31,1kg
05-03-2022,Raw Banana (Plantain),4,5,6,1kg
05-03-2022,Amaranth Leaves,14,17,20,1kg
05-03-2022,Amla,65,79,92,1kg
05-03-2022,Ash gourd,16,19,22,1kg
05-03-2022,Baby Corn,43,52,61,1kg
05-03-2022,Banana Flower,16,19,22,1kg
05-03-2022,Capsicum,30,36,43,1kg
05-03-2022,Bitter Gourd,28,34,40,1kg
05-03-2022,Bottle Gourd,21,25,30,1kg
05-03-2022,Butter Beans,46,55,65,1kg
05-03-2022,Broad Beans,33,40,47,1kg
05-03-2022,Cabbage,22,26,31,1kg
05-03-2022,Carrot,38,46,54,1kg
05-03-2022,Cauliflower,22,26,31,1kg
05-03-2022,Cluster beans,32,39,45,1kg
05-03-2022,Coconut,23,27,33,1kg
05-03-2022,Colocasia Leaves,16,19,22,1kg
05-03-2022,Colocasia,28,34,40,1kg
05-03-2022,Coriander Leaves,7,8,10,1kg
05-03-2022,Corn,30,36,43,1kg
05-03-2022,Cucumber,15,18,21,1kg
05-03-2022,Curry Leaves,39,47,55,1kg
05-03-2022,Dill Leaves,17,21,24,1kg
05-03-2022,Drumsticks,120,145,171,1kg
05-03-2022,Brinjal,30,36,43,1kg
05-03-2022,Brinjal (Big),45,54,64,1kg
05-03-2022,Elephant Yam,32,39,45,1kg
05-03-2022,Fenugreek Leaves,10,12,14,1kg
05-03-2022,French Beans,29,35,41,1kg
05-03-2022,Garlic,63,76,90,1kg
05-03-2022,Ginger,30,36,43,1kg
05-03-2022,Onion Green,38,46,54,1kg
05-03-2022,Green Peas,48,58,68,1kg
05-03-2022,Ivy Gourd,33,40,47,1kg
05-03-2022,Lemon (Lime),38,46,54,1kg
05-03-2022,Mango Raw,71,86,101,1kg
05-03-2022,Mint Leaves,10,12,14,1kg
05-03-2022,Mushroom,70,85,100,1kg
05-03-2022,Mustard Leaves,20,24,28,1kg
05-03-2022,Ladies Finger,29,35,41,1kg
05-03-2022,Pumpkin,25,30,35,1kg
05-03-2022,Radish,20,24,28,1kg
05-03-2022,Ridge Gourd,22,26,31,1kg
05-03-2022,Shallot (Pearl Onion),36,43,51,1kg
05-03-2022,Snake Gourd,21,25,30,1kg
05-03-2022,Sorrel Leaves,10,12,14,1kg
05-03-2022,Spinach,12,14,17,1kg
05-03-2022,Sweet Potato,45,54,64,1kg
04-03-2022,Onion Big,34,41,48,1kg
04-03-2022,Onion Small,40,48,57,1kg
04-03-2022,Tomato,22,26,31,1kg
04-03-2022,Green Chilli,38,46,54,1kg
04-03-2022,Beetroot,30,36,43,1kg
04-03-2022,Potato,22,26,31,1kg
04-03-2022,Raw Banana (Plantain),4,5,6,1kg
04-03-2022,Amaranth Leaves,14,17,20,1kg
04-03-2022,Amla,65,79,92,1kg
04-03-2022,Ash gourd,16,19,22,1kg
04-03-2022,Baby Corn,43,52,61,1kg
04-03-2022,Banana Flower,16,19,22,1kg
04-03-2022,Capsicum,30,36,43,1kg
04-03-2022,Bitter Gourd,28,34,40,1kg
04-03-2022,Bottle Gourd,21,25,30,1kg
04-03-2022,Butter Beans,46,55,65,1kg
04-03-2022,Broad Beans,33,40,47,1kg
04-03-2022,Cabbage,22,26,31,1kg
04-03-2022,Carrot,38,46,54,1kg
04-03-2022,Cauliflower,22,26,31,1kg
04-03-2022,Cluster beans,32,39,45,1kg
04-03-2022,Coconut,23,27,33,1kg
04-03-2022,Colocasia Leaves,16,19,22,1kg
04-03-2022,Colocasia,28,34,40,1kg
04-03-2022,Coriander Leaves,7,8,10,1kg
04-03-2022,Corn,30,36,43,1kg
04-03-2022,Cucumber,15,18,21,1kg
04-03-2022,Curry Leaves,39,47,55,1kg
04-03-2022,Dill Leaves,17,21,24,1kg
04-03-2022,Drumsticks,120,145,171,1kg
04-03-2022,Brinjal,30,36,43,1kg
04-03-2022,Brinjal (Big),45,54,64,1kg
04-03-2022,Elephant Yam,32,39,45,1kg
04-03-2022,Fenugreek Leaves,10,12,14,1kg
04-03-2022,French Beans,29,35,41,1kg
04-03-2022,Garlic,63,76,90,1kg
04-03-2022,Ginger,30,36,43,1kg
04-03-2022,Onion Green,38,46,54,1kg
04-03-2022,Green Peas,48,58,68,1kg
04-03-2022,Ivy Gourd,33,40,47,1kg
04-03-2022,Lemon (Lime),38,46,54,1kg
04-03-2022,Mango Raw,71,86,101,1kg
04-03-2022,Mint Leaves,10,12,14,1kg
04-03-2022,Mushroom,70,85,100,1kg
04-03-2022,Mustard Leaves,20,24,28,1kg
04-03-2022,Ladies Finger,29,35,41,1kg
04-03-2022,Pumpkin,25,30,35,1kg
04-03-2022,Radish,20,24,28,1kg
04-03-2022,Ridge Gourd,22,26,31,1kg
04-03-2022,Shallot (Pearl Onion),36,43,51,1kg
04-03-2022,Snake Gourd,21,25,30,1kg
04-03-2022,Sorrel Leaves,10,12,14,1kg
04-03-2022,Spinach,12,14,17,1kg
04-03-2022,Sweet Potato,45,54,64,1kg
28-02-2022,Onion Big,38,46,54,1kg
28-02-2022,Onion Small,64,77,91,1kg
28-02-2022,Tomato,19,23,27,1kg
28-02-2022,Green Chilli,37,45,52,1kg
28-02-2022,Beetroot,48,58,68,1kg
28-02-2022,Potato,26,31,37,1kg
28-02-2022,Raw Banana (Plantain),4,5,6,1kg
28-02-2022,Amaranth Leaves,14,17,20,1kg
28-02-2022,Amla,65,79,92,1kg
28-02-2022,Ash gourd,25,30,35,1kg
28-02-2022,Baby Corn,50,61,71,1kg
28-02-2022,Banana Flower,17,21,24,1kg
28-02-2022,Capsicum,43,52,61,1kg
28-02-2022,Bitter Gourd,37,45,52,1kg
28-02-2022,Bottle Gourd,24,29,34,1kg
28-02-2022,Butter Beans,42,50,59,1kg
28-02-2022,Broad Beans,41,49,58,1kg
28-02-2022,Cabbage,26,31,37,1kg
28-02-2022,Carrot,72,87,102,1kg
28-02-2022,Cauliflower,43,52,61,1kg
28-02-2022,Cluster beans,46,55,65,1kg
28-02-2022,Coconut,34,41,48,1kg
28-02-2022,Colocasia Leaves,16,19,22,1kg
28-02-2022,Colocasia,28,34,40,1kg
28-02-2022,Coriander Leaves,12,14,17,1kg
28-02-2022,Corn,32,39,45,1kg
28-02-2022,Cucumber,12,14,17,1kg
28-02-2022,Curry Leaves,40,48,57,1kg
28-02-2022,Dill Leaves,17,21,24,1kg
28-02-2022,Drumsticks,140,169,199,1kg
28-02-2022,Brinjal,25,30,35,1kg
28-02-2022,Brinjal (Big),64,77,91,1kg
28-02-2022,Elephant Yam,32,39,45,1kg
28-02-2022,Fenugreek Leaves,12,14,17,1kg
28-02-2022,French Beans,40,48,57,1kg
28-02-2022,Garlic,61,73,87,1kg
28-02-2022,Ginger,30,36,43,1kg
28-02-2022,Onion Green,43,52,61,1kg
28-02-2022,Green Peas,48,58,68,1kg
28-02-2022,Ivy Gourd,37,45,52,1kg
28-02-2022,Lemon (Lime),38,46,54,1kg
28-02-2022,Mango Raw,76,92,108,1kg
28-02-2022,Mint Leaves,7,8,10,1kg
28-02-2022,Mushroom,85,103,121,1kg
28-02-2022,Mustard Leaves,16,19,22,1kg
28-02-2022,Ladies Finger,60,72,85,1kg
28-02-2022,Pumpkin,22,26,31,1kg
28-02-2022,Radish,21,25,30,1kg
28-02-2022,Ridge Gourd,28,34,40,1kg
28-02-2022,Shallot (Pearl Onion),30,36,43,1kg
28-02-2022,Snake Gourd,25,30,35,1kg
28-02-2022,Sorrel Leaves,10,12,14,1kg
28-02-2022,Spinach,12,14,17,1kg
28-02-2022,Sweet Potato,38,46,54,1kg
27-02-2022,Onion Big,38,46,54,1kg
27-02-2022,Onion Small,62,75,88,1kg
27-02-2022,Tomato,14,17,20,1kg
27-02-2022,Green Chilli,56,67,79,1kg
27-02-2022,Beetroot,46,55,65,1kg
27-02-2022,Potato,24,29,34,1kg
27-02-2022,Raw Banana (Plantain),6,7,8,1kg
27-02-2022,Amaranth Leaves,12,14,17,1kg
27-02-2022,Amla,65,79,92,1kg
27-02-2022,Ash gourd,25,30,35,1kg
27-02-2022,Baby Corn,50,61,71,1kg
27-02-2022,Banana Flower,19,23,27,1kg
27-02-2022,Capsicum,43,52,61,1kg
27-02-2022,Bitter Gourd,36,43,51,1kg
27-02-2022,Bottle Gourd,25,30,35,1kg
27-02-2022,Butter Beans,44,53,63,1kg
27-02-2022,Broad Beans,47,57,67,1kg
27-02-2022,Cabbage,29,35,41,1kg
27-02-2022,Carrot,73,88,104,1kg
27-02-2022,Cauliflower,44,53,63,1kg
27-02-2022,Cluster beans,44,53,63,1kg
27-02-2022,Coconut,37,45,52,1kg
27-02-2022,Colocasia Leaves,10,12,14,1kg
27-02-2022,Colocasia,25,30,35,1kg
27-02-2022,Coriander Leaves,8,9,11,1kg
27-02-2022,Corn,32,39,45,1kg
27-02-2022,Cucumber,15,18,21,1kg
27-02-2022,Curry Leaves,42,50,59,1kg
27-02-2022,Dill Leaves,16,19,22,1kg
27-02-2022,Drumsticks,160,193,228,1kg
27-02-2022,Brinjal,25,30,35,1kg
27-02-2022,Brinjal (Big),62,75,88,1kg
27-02-2022,Elephant Yam,26,31,37,1kg
27-02-2022,Fenugreek Leaves,14,17,20,1kg
27-02-2022,French Beans,36,43,51,1kg
27-02-2022,Garlic,69,83,98,1kg
27-02-2022,Ginger,37,45,52,1kg
27-02-2022,Onion Green,36,43,51,1kg
27-02-2022,Green Peas,46,55,65,1kg
27-02-2022,Ivy Gourd,34,41,48,1kg
27-02-2022,Lemon (Lime),36,43,51,1kg
27-02-2022,Mango Raw,75,90,107,1kg
27-02-2022,Mint Leaves,6,7,8,1kg
27-02-2022,Mushroom,89,107,127,1kg
27-02-2022,Mustard Leaves,18,22,26,1kg
27-02-2022,Ladies Finger,59,71,84,1kg
27-02-2022,Pumpkin,26,31,37,1kg
27-02-2022,Radish,24,29,34,1kg
27-02-2022,Ridge Gourd,28,34,40,1kg
27-02-2022,Shallot (Pearl Onion),30,36,43,1kg
27-02-2022,Snake Gourd,28,34,40,1kg
27-02-2022,Sorrel Leaves,11,13,15,1kg
27-02-2022,Spinach,13,16,18,1kg
27-02-2022,Sweet Potato,41,49,58,1kg
26-02-2022,Onion Big,38,46,54,1kg
26-02-2022,Onion Small,62,75,88,1kg
26-02-2022,Tomato,14,17,20,1kg
26-02-2022,Green Chilli,56,67,79,1kg
26-02-2022,Beetroot,46,55,65,1kg
26-02-2022,Potato,24,29,34,1kg
26-02-2022,Raw Banana (Plantain),6,7,8,1kg
26-02-2022,Amaranth Leaves,12,14,17,1kg
26-02-2022,Amla,65,79,92,1kg
26-02-2022,Ash gourd,25,30,35,1kg
26-02-2022,Baby Corn,50,61,71,1kg
26-02-2022,Banana Flower,19,23,27,1kg
26-02-2022,Capsicum,43,52,61,1kg
26-02-2022,Bitter Gourd,36,43,51,1kg
26-02-2022,Bottle Gourd,25,30,35,1kg
26-02-2022,Butter Beans,44,53,63,1kg
26-02-2022,Broad Beans,47,57,67,1kg
26-02-2022,Cabbage,29,35,41,1kg
26-02-2022,Carrot,73,88,104,1kg
26-02-2022,Cauliflower,44,53,63,1kg
26-02-2022,Cluster beans,44,53,63,1kg
26-02-2022,Coconut,37,45,52,1kg
26-02-2022,Colocasia Leaves,10,12,14,1kg
26-02-2022,Colocasia,25,30,35,1kg
26-02-2022,Coriander Leaves,8,9,11,1kg
26-02-2022,Corn,32,39,45,1kg
26-02-2022,Cucumber,15,18,21,1kg
26-02-2022,Curry Leaves,42,50,59,1kg
26-02-2022,Dill Leaves,16,19,22,1kg
26-02-2022,Drumsticks,160,193,228,1kg
26-02-2022,Brinjal,25,30,35,1kg
26-02-2022,Brinjal (Big),62,75,88,1kg
26-02-2022,Elephant Yam,26,31,37,1kg
26-02-2022,Fenugreek Leaves,14,17,20,1kg
26-02-2022,French Beans,36,43,51,1kg
26-02-2022,Garlic,69,83,98,1kg
26-02-2022,Ginger,37,45,52,1kg
26-02-2022,Onion Green,36,43,51,1kg
26-02-2022,Green Peas,46,55,65,1kg
26-02-2022,Ivy Gourd,34,41,48,1kg
26-02-2022,Lemon (Lime),36,43,51,1kg
26-02-2022,Mango Raw,75,90,107,1kg
26-02-2022,Mint Leaves,6,7,8,1kg
26-02-2022,Mushroom,89,107,127,1kg
26-02-2022,Mustard Leaves,18,22,26,1kg
26-02-2022,Ladies Finger,59,71,84,1kg
26-02-2022,Pumpkin,26,31,37,1kg
26-02-2022,Radish,24,29,34,1kg
26-02-2022,Ridge Gourd,28,34,40,1kg
26-02-2022,Shallot (Pearl Onion),30,36,43,1kg
26-02-2022,Snake Gourd,28,34,40,1kg
26-02-2022,Sorrel Leaves,11,13,15,1kg
26-02-2022,Spinach,13,16,18,1kg
26-02-2022,Sweet Potato,41,49,58,1kg
25-02-2022,Onion Big,38,46,54,1kg
25-02-2022,Onion Small,59,71,84,1kg
25-02-2022,Tomato,18,22,26,1kg
25-02-2022,Green Chilli,60,72,85,1kg
25-02-2022,Beetroot,49,59,70,1kg
25-02-2022,Potato,22,26,31,1kg
25-02-2022,Raw Banana (Plantain),7,8,10,1kg
25-02-2022,Amaranth Leaves,18,22,26,1kg
25-02-2022,Amla,65,79,92,1kg
25-02-2022,Ash gourd,28,34,40,1kg
25-02-2022,Baby Corn,52,63,74,1kg
25-02-2022,Banana Flower,19,23,27,1kg
25-02-2022,Capsicum,42,50,59,1kg
25-02-2022,Bitter Gourd,33,40,47,1kg
25-02-2022,Bottle Gourd,27,32,38,1kg
25-02-2022,Butter Beans,44,53,63,1kg
25-02-2022,Broad Beans,50,61,71,1kg
25-02-2022,Cabbage,28,34,40,1kg
25-02-2022,Carrot,72,87,102,1kg
25-02-2022,Cauliflower,43,52,61,1kg
25-02-2022,Cluster beans,48,58,68,1kg
25-02-2022,Coconut,36,43,51,1kg
25-02-2022,Colocasia Leaves,11,13,15,1kg
25-02-2022,Colocasia,28,34,40,1kg
25-02-2022,Coriander Leaves,12,14,17,1kg
25-02-2022,Corn,35,42,50,1kg
25-02-2022,Cucumber,12,14,17,1kg
25-02-2022,Curry Leaves,39,47,55,1kg
25-02-2022,Dill Leaves,17,21,24,1kg
25-02-2022,Drumsticks,150,182,214,1kg
25-02-2022,Brinjal,29,35,41,1kg
25-02-2022,Brinjal (Big),63,76,90,1kg
25-02-2022,Elephant Yam,31,37,44,1kg
25-02-2022,Fenugreek Leaves,15,18,21,1kg
25-02-2022,French Beans,35,42,50,1kg
25-02-2022,Garlic,67,81,95,1kg
25-02-2022,Ginger,39,47,55,1kg
25-02-2022,Onion Green,38,46,54,1kg
25-02-2022,Green Peas,54,65,77,1kg
25-02-2022,Ivy Gourd,36,43,51,1kg
25-02-2022,Lemon (Lime),37,45,52,1kg
25-02-2022,Mango Raw,71,86,101,1kg
25-02-2022,Mint Leaves,6,7,8,1kg
25-02-2022,Mushroom,76,92,108,1kg
25-02-2022,Mustard Leaves,18,22,26,1kg
25-02-2022,Ladies Finger,56,67,79,1kg
25-02-2022,Pumpkin,21,25,30,1kg
25-02-2022,Radish,21,25,30,1kg
25-02-2022,Ridge Gourd,27,32,38,1kg
25-02-2022,Shallot (Pearl Onion),36,43,51,1kg
25-02-2022,Snake Gourd,29,35,41,1kg
25-02-2022,Sorrel Leaves,12,14,17,1kg
25-02-2022,Spinach,11,13,15,1kg
25-02-2022,Sweet Potato,44,53,63,1kg
24-02-2022,Onion Big,38,46,54,1kg
24-02-2022,Onion Small,59,71,84,1kg
24-02-2022,Tomato,18,22,26,1kg
24-02-2022,Green Chilli,60,72,85,1kg
24-02-2022,Beetroot,49,59,70,1kg
24-02-2022,Potato,22,26,31,1kg
24-02-2022,Raw Banana (Plantain),7,8,10,1kg
24-02-2022,Amaranth Leaves,18,22,26,1kg
24-02-2022,Amla,65,79,92,1kg
24-02-2022,Ash gourd,28,34,40,1kg
24-02-2022,Baby Corn,52,63,74,1kg
24-02-2022,Banana Flower,19,23,27,1kg
24-02-2022,Capsicum,42,50,59,1kg
24-02-2022,Bitter Gourd,33,40,47,1kg
24-02-2022,Bottle Gourd,27,32,38,1kg
24-02-2022,Butter Beans,44,53,63,1kg
24-02-2022,Broad Beans,50,61,71,1kg
24-02-2022,Cabbage,28,34,40,1kg
24-02-2022,Carrot,72,87,102,1kg
24-02-2022,Cauliflower,43,52,61,1kg
24-02-2022,Cluster beans,48,58,68,1kg
24-02-2022,Coconut,36,43,51,1kg
24-02-2022,Colocasia Leaves,11,13,15,1kg
24-02-2022,Colocasia,28,34,40,1kg
24-02-2022,Coriander Leaves,12,14,17,1kg
24-02-2022,Corn,35,42,50,1kg
24-02-2022,Cucumber,12,14,17,1kg
24-02-2022,Curry Leaves,39,47,55,1kg
24-02-2022,Dill Leaves,17,21,24,1kg
24-02-2022,Drumsticks,150,182,214,1kg
24-02-2022,Brinjal,29,35,41,1kg
24-02-2022,Brinjal (Big),63,76,90,1kg
24-02-2022,Elephant Yam,31,37,44,1kg
24-02-2022,Fenugreek Leaves,15,18,21,1kg
24-02-2022,French Beans,35,42,50,1kg
24-02-2022,Garlic,67,81,95,1kg
24-02-2022,Ginger,39,47,55,1kg
24-02-2022,Onion Green,38,46,54,1kg
24-02-2022,Green Peas,54,65,77,1kg
24-02-2022,Ivy Gourd,36,43,51,1kg
24-02-2022,Lemon (Lime),37,45,52,1kg
24-02-2022,Mango Raw,71,86,101,1kg
24-02-2022,Mint Leaves,6,7,8,1kg
24-02-2022,Mushroom,76,92,108,1kg
24-02-2022,Mustard Leaves,18,22,26,1kg
24-02-2022,Ladies Finger,56,67,79,1kg
24-02-2022,Pumpkin,21,25,30,1kg
24-02-2022,Radish,21,25,30,1kg
24-02-2022,Ridge Gourd,27,32,38,1kg
24-02-2022,Shallot (Pearl Onion),36,43,51,1kg
24-02-2022,Snake Gourd,29,35,41,1kg
24-02-2022,Sorrel Leaves,12,14,17,1kg
24-02-2022,Spinach,11,13,15,1kg
24-02-2022,Sweet Potato,44,53,63,1kg
23-02-2022,Onion Big,38,46,54,1kg
23-02-2022,Onion Small,59,71,84,1kg
23-02-2022,Tomato,18,22,26,1kg
23-02-2022,Green Chilli,60,72,85,1kg
23-02-2022,Beetroot,49,59,70,1kg
23-02-2022,Potato,22,26,31,1kg
23-02-2022,Raw Banana (Plantain),7,8,10,1kg
23-02-2022,Amaranth Leaves,18,22,26,1kg
23-02-2022,Amla,65,79,92,1kg
23-02-2022,Ash gourd,28,34,40,1kg
23-02-2022,Baby Corn,52,63,74,1kg
23-02-2022,Banana Flower,19,23,27,1kg
23-02-2022,Capsicum,42,50,59,1kg
23-02-2022,Bitter Gourd,33,40,47,1kg
23-02-2022,Bottle Gourd,27,32,38,1kg
23-02-2022,Butter Beans,44,53,63,1kg
23-02-2022,Broad Beans,50,61,71,1kg
23-02-2022,Cabbage,28,34,40,1kg
23-02-2022,Carrot,72,87,102,1kg
23-02-2022,Cauliflower,43,52,61,1kg
23-02-2022,Cluster beans,48,58,68,1kg
23-02-2022,Coconut,36,43,51,1kg
23-02-2022,Colocasia Leaves,11,13,15,1kg
23-02-2022,Colocasia,28,34,40,1kg
23-02-2022,Coriander Leaves,12,14,17,1kg
23-02-2022,Corn,35,42,50,1kg
23-02-2022,Cucumber,12,14,17,1kg
23-02-2022,Curry Leaves,39,47,55,1kg
23-02-2022,Dill Leaves,17,21,24,1kg
23-02-2022,Drumsticks,150,182,214,1kg
23-02-2022,Brinjal,29,35,41,1kg
23-02-2022,Brinjal (Big),63,76,90,1kg
23-02-2022,Elephant Yam,31,37,44,1kg
23-02-2022,Fenugreek Leaves,15,18,21,1kg
23-02-2022,French Beans,35,42,50,1kg
23-02-2022,Garlic,67,81,95,1kg
23-02-2022,Ginger,39,47,55,1kg
23-02-2022,Onion Green,38,46,54,1kg
23-02-2022,Green Peas,54,65,77,1kg
23-02-2022,Ivy Gourd,36,43,51,1kg
23-02-2022,Lemon (Lime),37,45,52,1kg
23-02-2022,Mango Raw,71,86,101,1kg
23-02-2022,Mint Leaves,6,7,8,1kg
23-02-2022,Mushroom,76,92,108,1kg
23-02-2022,Mustard Leaves,18,22,26,1kg
23-02-2022,Ladies Finger,56,67,79,1kg
23-02-2022,Pumpkin,21,25,30,1kg
23-02-2022,Radish,21,25,30,1kg
23-02-2022,Ridge Gourd,27,32,38,1kg
23-02-2022,Shallot (Pearl Onion),36,43,51,1kg
23-02-2022,Snake Gourd,29,35,41,1kg
23-02-2022,Sorrel Leaves,12,14,17,1kg
23-02-2022,Spinach,11,13,15,1kg
23-02-2022,Sweet Potato,44,53,63,1kg
22-02-2022,Onion Big,38,46,54,1kg
22-02-2022,Onion Small,59,71,84,1kg
22-02-2022,Tomato,18,22,26,1kg
22-02-2022,Green Chilli,60,72,85,1kg
22-02-2022,Beetroot,49,59,70,1kg
22-02-2022,Potato,22,26,31,1kg
22-02-2022,Raw Banana (Plantain),7,8,10,1kg
22-02-2022,Amaranth Leaves,18,22,26,1kg
22-02-2022,Amla,65,79,92,1kg
22-02-2022,Ash gourd,28,34,40,1kg
22-02-2022,Baby Corn,52,63,74,1kg
22-02-2022,Banana Flower,19,23,27,1kg
22-02-2022,Capsicum,42,50,59,1kg
22-02-2022,Bitter Gourd,33,40,47,1kg
22-02-2022,Bottle Gourd,27,32,38,1kg
22-02-2022,Butter Beans,44,53,63,1kg
22-02-2022,Broad Beans,50,61,71,1kg
22-02-2022,Cabbage,28,34,40,1kg
22-02-2022,Carrot,72,87,102,1kg
22-02-2022,Cauliflower,43,52,61,1kg
22-02-2022,Cluster beans,48,58,68,1kg
22-02-2022,Coconut,36,43,51,1kg
22-02-2022,Colocasia Leaves,11,13,15,1kg
22-02-2022,Colocasia,28,34,40,1kg
22-02-2022,Coriander Leaves,12,14,17,1kg
22-02-2022,Corn,35,42,50,1kg
22-02-2022,Cucumber,12,14,17,1kg
22-02-2022,Curry Leaves,39,47,55,1kg
22-02-2022,Dill Leaves,17,21,24,1kg
22-02-2022,Drumsticks,150,182,214,1kg
22-02-2022,Brinjal,29,35,41,1kg
22-02-2022,Brinjal (Big),63,76,90,1kg
22-02-2022,Elephant Yam,31,37,44,1kg
22-02-2022,Fenugreek Leaves,15,18,21,1kg
22-02-2022,French Beans,35,42,50,1kg
22-02-2022,Garlic,67,81,95,1kg
22-02-2022,Ginger,39,47,55,1kg
22-02-2022,Onion Green,38,46,54,1kg
22-02-2022,Green Peas,54,65,77,1kg
22-02-2022,Ivy Gourd,36,43,51,1kg
22-02-2022,Lemon (Lime),37,45,52,1kg
22-02-2022,Mango Raw,71,86,101,1kg
22-02-2022,Mint Leaves,6,7,8,1kg
22-02-2022,Mushroom,76,92,108,1kg
22-02-2022,Mustard Leaves,18,22,26,1kg
22-02-2022,Ladies Finger,56,67,79,1kg
22-02-2022,Pumpkin,21,25,30,1kg
22-02-2022,Radish,21,25,30,1kg
22-02-2022,Ridge Gourd,27,32,38,1kg
22-02-2022,Shallot (Pearl Onion),36,43,51,1kg
22-02-2022,Snake Gourd,29,35,41,1kg
22-02-2022,Sorrel Leaves,12,14,17,1kg
22-02-2022,Spinach,11,13,15,1kg
22-02-2022,Sweet Potato,44,53,63,1kg
21-02-2022,Onion Big,38,46,54,1kg
21-02-2022,Onion Small,59,71,84,1kg
21-02-2022,Tomato,18,22,26,1kg
21-02-2022,Green Chilli,60,72,85,1kg
21-02-2022,Beetroot,49,59,70,1kg
21-02-2022,Potato,22,26,31,1kg
21-02-2022,Raw Banana (Plantain),7,8,10,1kg
21-02-2022,Amaranth Leaves,18,22,26,1kg
21-02-2022,Amla,65,79,92,1kg
21-02-2022,Ash gourd,28,34,40,1kg
21-02-2022,Baby Corn,52,63,74,1kg
21-02-2022,Banana Flower,19,23,27,1kg
21-02-2022,Capsicum,42,50,59,1kg
21-02-2022,Bitter Gourd,33,40,47,1kg
21-02-2022,Bottle Gourd,27,32,38,1kg
21-02-2022,Butter Beans,44,53,63,1kg
21-02-2022,Broad Beans,50,61,71,1kg
21-02-2022,Cabbage,28,34,40,1kg
21-02-2022,Carrot,72,87,102,1kg
21-02-2022,Cauliflower,43,52,61,1kg
21-02-2022,Cluster beans,48,58,68,1kg
21-02-2022,Coconut,36,43,51,1kg
21-02-2022,Colocasia Leaves,11,13,15,1kg
21-02-2022,Colocasia,28,34,40,1kg
21-02-2022,Coriander Leaves,12,14,17,1kg
21-02-2022,Corn,35,42,50,1kg
21-02-2022,Cucumber,12,14,17,1kg
21-02-2022,Curry Leaves,39,47,55,1kg
21-02-2022,Dill Leaves,17,21,24,1kg
21-02-2022,Drumsticks,150,182,214,1kg
21-02-2022,Brinjal,29,35,41,1kg
21-02-2022,Brinjal (Big),63,76,90,1kg
21-02-2022,Elephant Yam,31,37,44,1kg
21-02-2022,Fenugreek Leaves,15,18,21,1kg
21-02-2022,French Beans,35,42,50,1kg
21-02-2022,Garlic,67,81,95,1kg
21-02-2022,Ginger,39,47,55,1kg
21-02-2022,Onion Green,38,46,54,1kg
21-02-2022,Green Peas,54,65,77,1kg
21-02-2022,Ivy Gourd,36,43,51,1kg
21-02-2022,Lemon (Lime),37,45,52,1kg
21-02-2022,Mango Raw,71,86,101,1kg
21-02-2022,Mint Leaves,6,7,8,1kg
21-02-2022,Mushroom,76,92,108,1kg
21-02-2022,Mustard Leaves,18,22,26,1kg
21-02-2022,Ladies Finger,56,67,79,1kg
21-02-2022,Pumpkin,21,25,30,1kg
21-02-2022,Radish,21,25,30,1kg
21-02-2022,Ridge Gourd,27,32,38,1kg
21-02-2022,Shallot (Pearl Onion),36,43,51,1kg
21-02-2022,Snake Gourd,29,35,41,1kg
21-02-2022,Sorrel Leaves,12,14,17,1kg
21-02-2022,Spinach,11,13,15,1kg
21-02-2022,Sweet Potato,44,53,63,1kg
20-02-2022,Onion Big,38,46,54,1kg
20-02-2022,Onion Small,59,71,84,1kg
20-02-2022,Tomato,18,22,26,1kg
20-02-2022,Green Chilli,60,72,85,1kg
20-02-2022,Beetroot,49,59,70,1kg
20-02-2022,Potato,22,26,31,1kg
