,Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
487,22-01-2023,Onion Small,31,37,44,1kg
488,22-01-2023,Tomato,35,42,50,1kg
489,22-01-2023,Green Chilli,37,45,52,1kg
490,22-01-2023,Beetroot,35,42,50,1kg
491,22-01-2023,Potato,35,42,50,1kg
492,22-01-2023,Raw Banana (Plantain),8,9,11,1kg
493,22-01-2023,Amaranth Leaves,12,14,17,1kg
494,22-01-2023,Amla,65,79,92,1kg
495,22-01-2023,Ash gourd,28,34,40,1kg
496,22-01-2023,Baby Corn,63,76,90,1kg
497,22-01-2023,Banana Flower,15,18,21,1kg
498,22-01-2023,Capsicum,40,48,57,1kg
499,22-01-2023,Bitter Gourd,33,40,47,1kg
500,22-01-2023,Bottle Gourd,28,34,40,1kg
501,22-01-2023,Butter Beans,67,81,95,1kg
502,22-01-2023,Broad Beans,35,42,50,1kg
503,22-01-2023,Cabbage,25,30,35,1kg
504,22-01-2023,Carrot,32,39,45,1kg
505,22-01-2023,Cauliflower,27,32,38,1kg
506,22-01-2023,Cluster beans,42,50,59,1kg
507,22-01-2023,Coconut,31,37,44,1kg
508,22-01-2023,Colocasia Leaves,14,17,20,1kg
509,22-01-2023,Colocasia,25,30,35,1kg
510,22-01-2023,Coriander Leaves,8,9,11,1kg
511,22-01-2023,Corn,30,36,43,1kg
512,22-01-2023,Cucumber,28,34,40,1kg
513,22-01-2023,Curry Leaves,29,35,41,1kg
514,22-01-2023,Dill Leaves,13,16,18,1kg
515,22-01-2023,Drumsticks,110,133,157,1kg
516,22-01-2023,Brinjal,21,25,30,1kg
517,22-01-2023,Brinjal (Big),28,34,40,1kg
518,22-01-2023,Elephant Yam,30,36,43,1kg
519,22-01-2023,Fenugreek Leaves,9,10,13,1kg
520,22-01-2023,French Beans,36,43,51,1kg
521,22-01-2023,Garlic,39,47,55,1kg
522,22-01-2023,Ginger,44,53,63,1kg
523,22-01-2023,Onion Green,41,49,58,1kg
524,22-01-2023,Green Peas,85,103,121,1kg
525,22-01-2023,Ivy Gourd,25,30,35,1kg
526,22-01-2023,Lemon (Lime),52,63,74,1kg
527,22-01-2023,Mango Raw,105,127,149,1kg
528,22-01-2023,Mint Leaves,4,5,6,1kg
